"job_id","job_title","job_title_short","job_location","job_via","job_schedule_type","job_work_from_home","job_no_degree_mention","salary_year_avg","company_name"
376664,"Data Center Engineer","Data Engineer","Rishon LeTsiyon, Israel","via LinkedIn","Full-time","",1,"","Emet Technologies"
419826,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
426970,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","SeeTrue AI"
501937,"Data Scientist","Data Scientist","Herzliya, Israel","via LinkedIn","Full-time","","","","AlfaBet"
510333,"Backend Engineer, Metadata, Tel Aviv, Israel","Data Engineer","Anywhere","via LinkedIn","Full-time",1,1,"","Firebolt"
556593,"Big Data Developer","Data Engineer","Giv'atayim, Israel","via LinkedIn","Full-time","",1,"","Drushim IL  ( IL דרושים)"
565094,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","APERIO"
565450,"Backend Engineer","Software Engineer","Ashkelon, Israel","via LSports","Full-time","",1,"","LSports"
586430,"BI/ Data Engineer","Data Engineer","Herzliya, Israel","via Comeet","Full-time","","","","Papaya Global"
594774,"Software Validation Engineer","Software Engineer","Israel","via Pliops","Full-time","",1,"","Pliops"
655830,"Machine Learning Researcher","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tap"
688134,"Data Science Specialist","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Datacube"
694185,"B.I Systems analyst","Business Analyst","Israel","via LinkedIn","Full-time","",1,"","Moonsite - Moonsoft Development Ltd."
698386,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
713113,"Research Analyst","Data Scientist","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Papaya Gaming"
716966,"Junior Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Optimove"
843493,"Head Of Data Analytics","Data Analyst","Ramat Gan, Israel","via Melga","Full-time","",1,"","LSports"
846534,"Marketing Analyst","Business Analyst","Rishon LeTsiyon, Israel","via LinkedIn","Full-time","","","","Mertens Hoffman - Malam Team"
847370,"Business Intelligence System Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Shavit Software"
921272,"Data Platform Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","FundGuard"
957673,"Data QA Engineer","Data Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","Experis Israel"
963375,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","Grip Security"
965052,"SW and Data developer","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Log-On Software"
1008095,"BI Developer","Software Engineer","Tel Aviv-Yafo, Israel","via Ai-Jobs.net","Full-time","","","79200.0","Taboola"
1017170,"Business Intelligence System Analyst","Business Analyst","Israel","via LinkedIn","Full-time","",1,"","Shavit Software"
1019275,"Data Engineer","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","888holdings"
1023034,"Data Enginner","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Solidus Labs"
1068719,"BI Engineer","Business Analyst","Ramat Gan, Israel","via LSports","Full-time","",1,"","LSports"
1069451,"System Analyst","Software Engineer","Yokne'am Illit, Israel","via LinkedIn","Full-time","",1,"","Maytronics"
1143168,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","Maof"
1144576,"Web System Analyst","Software Engineer","Israel","via LinkedIn","Full-time","","","","Datacube"
1201017,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Part-time","",1,"","Zorro"
1207116,"Data Analyst","Data Analyst","Petah Tikva, Israel","via LinkedIn","Full-time","","","","G-STAT"
1253277,"Data Engineer לחברת ביוטכנולוגיה המפתחת תרופות גנטיות מהדור הבא","Data Engineer","Judean Foothills, Israel","via השמה בהתאמה עם - תוצאות","Full-time","",1,"","תוצאות - ייעוץ והשמה"
1259889,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Artlist"
1425893,"People Analyst - Temporary position","Data Scientist","Herzliya, Israel","via LinkedIn","","",1,"","Playtika"
715790,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Company"
727387,"Risk Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Bluevine"
779420,"Data Scientist - Natural language processing (NLP) Research","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","theGist"
784007,"Customer Success Engineer","Cloud Engineer","Tel Aviv-Yafo, Israel","via Coralogix","Full-time","","","","Coralogix"
889901,"Technical Services Engineer","Cloud Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","MongoDB"
891638,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Remitly Israel (formerly Rewire)"
951088,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","azimut G.B.S"
1009957,"Junior Data Scientist","Data Scientist","Netanya, Israel","via LinkedIn","Full-time","","","","Bright Data"
1011461,"Data Engineer","Data Engineer","Ramat Gan, Israel","via Comeet","Full-time","",1,"","CommIT"
1013214,"Financial Planning Analyst","Business Analyst","Netanya, Israel","via LinkedIn","Full-time","","","","Tempo Beverages Ltd"
1070055,"Data Engineering Team leader","Data Engineer","Israel","via נישה","Full-time","","","","קבוצת נישה"
1074561,"Data Scientist","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","G-STAT"
1079194,"Performance Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Unity"
1126328,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","insoundz"
1128497,"Software/ Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","Proceed"
1135799,"Business Intelligence Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tel Aviv Medical Center"
1139300,"Data Engineer","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Shavit Software"
1192875,"Data Science and Research: MSc & PhD Internship Opportunities","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Internship","","","","Microsoft"
1194738,"System Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Nuvei"
1198927,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Gotfriends"
1203011,"DevOps Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Coralogix","Full-time","",1,"","Coralogix"
1207276,"DevOps Engineer","Software Engineer","Herzliya, Israel","via LinkedIn","Full-time","",1,"","AppsFlyer"
1207311,"Software Development Engineer In Test","Software Engineer","Israel","via Trabajo.org","Full-time","",1,"","SMART VALOR"
1267510,"Support Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Firebolt"
1325478,"Staff Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Checkout.com"
1336566,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","BILeader"
1342342,"QA Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","ONE ZERO Digital Bank"
1401827,"Data Analyst","Data Analyst","Kefar Sava, Israel","via LinkedIn","Full-time","",1,"","Yael Group"
1413818,"Data Scientist","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","(Direct Insurance) ביטוח ישיר"
1480273,"Business Intelligence Developer and Analyst","Business Analyst","Ramat Gan, Israel","via LinkedIn","Full-time","","","","yad2"
1483020,"MLOps Engineer","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","BeeHero"
1533498,"Web Analyst","Cloud Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","Elementor"
1535959,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1540234,"System Engineer- חוברת","Software Engineer","Petah Tikva, Israel","via Trabajo.org","Full-time","","","","Experis"
1551773,"Business Intelligence Analyst","Business Analyst","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","DataTeam"
1621952,"Full Stack Engineer","Software Engineer","Herzliya, Israel","via Trabajo.org","Full-time","",1,"","AppsFlyer"
1625354,"Data Engineer \ BI Developer","Data Engineer","Hod Hasharon, Israel","via LinkedIn","Full-time","",1,"","Madeira Data Solutions"
1636208,"Data Analyst","Data Analyst","Bahan, Israel","via LinkedIn","Full-time","","","","Marketator"
1700085,"Data Engineer","Data Engineer","Or Yehuda, Israel","via LinkedIn","Full-time","","","","Netivei Israel | נתיבי ישראל"
1702494,"Business Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","ironSource"
1703956,"BI Developer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Workiz"
1705010,"Head Of Analytics JB-2430","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Recruitx"
1706794,"Data Engineer","Data Engineer","Petah Tikva, Israel","via LinkedIn","Full-time","",1,"","Aman Group"
1708630,"Staff Data Scientist, Financial LLM","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Intuit"
1711243,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Windward"
1774527,"Data Developer","Data Scientist","Herzliya, Israel","via LinkedIn","Full-time","","","","Experis"
1784878,"Data Engineer","Data Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","",1,"","Experis Israel"
1791337,"Junior Marketing Analyst","Business Analyst","Israel","via LHH - LHH Israel","Full-time","",1,"","888 Holdings"
3284,"Support Engineer","Software Engineer","Anywhere","via LinkedIn","Full-time",1,1,"","Firebolt"
5127,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Ethosia"
21767,"Data Engineer","Data Engineer","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Harel Insurance & Finance"
26148,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","comblack"
46993,"Statistician / Data scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","SAS ISRAEL"
49250,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Gotfriends"
51211,"NLP Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via Machine Learning Israel","Full-time","","","","Webiks"
75767,"Business Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Natural Intelligence","Full-time","",1,"","Natural Intelligence"
79184,"Big Data DevOps","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","ironSource"
80103,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Gotfriends"
80592,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","ActiveFence"
102848,"Data Science Engineer Student - Imaging and Sensing Group","Data Engineer","Haifa, Israel","via LinkedIn","Part-time","","","","Apple"
106751,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","SQLink Group"
155842,"NOC Engineer","Cloud Engineer","Ashkelon, Israel","via LSports","Full-time","",1,"","LSports"
166975,"Field DevOps Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Coralogix","Full-time","","","","Coralogix"
179217,"Data scientist  & Analyst","Data Scientist","Lod, Israel","via Comeet","Full-time","","","","AT&T Israel"
180215,"QA Engineer","Business Analyst","Herzliya, Israel","via Dataloop AI","Full-time","","","","Dataloop AI"
180472,"Product Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","AI21"
181140,"Game Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Moonee"
181531,"Campaign Analyst and Optimization","Business Analyst","Yehud-Monosson, Israel","via LinkedIn","Full-time","","","","Recruitx"
184859,"Python Developer/Data-Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Ethosia"
211326,"Data Platform Engineer (DBA)","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Skai"
215413,"Data Analyst & BI Developer","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Kape Technologies"
247214,"Big Data Developer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Drushim IL  ( IL דרושים)"
249079,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via Machine Learning Israel","Full-time","","","","Shopkick by Trax"
281528,"Software Engineer, Ecosystem","Software Engineer","Anywhere","via LinkedIn","Full-time",1,"","","Firebolt"
311963,"Data Engineer","Data Engineer","Ramat Gan, Israel","via Trabajo.org","Full-time","",1,"","CloudSploit by Aqua Security"
312437,"Big Data Analytics Developer","Data Scientist","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Mobileye"
349794,"Machine Learning Engineer","Machine Learning Engineer","Ashkelon, Israel","via LinkedIn","Full-time","","","","LSports"
351234,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Guesty"
352806,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","KPMG"
356387,"Research Analyst","Data Scientist","Israel","via LinkedIn","Full-time","","","","Shabak - Israeli Security Agency - Career"
360425,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fido"
414382,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Raven Data"
444807,"Data Center Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Wipro"
446264,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","HirEdge.ai"
451247,"Data Engineer - BigBrain","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","monday.com"
452957,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Gotfriends"
455479,"Data Engineer","Data Engineer","Rosh Haayin, Israel","via LinkedIn","Full-time","","","","Innoviz Technologies"
455668,"Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Trustmi Network Ltd."
487350,"Business Analyst - Student Position","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Personetics"
517291,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Kissterra"
519424,"Solution Engineer","Software Engineer","Ashkelon, Israel","via LSports","Full-time","",1,"","LSports"
519519,"Testing Practical Engineer","Software Engineer","Kefar Sava, Israel","via Smart Recruiters Jobs","Contractor","",1,"","Western Digital"
522402,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fido"
608159,"Marketing Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","Apomedical (IL) Ltd"
609927,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Join - Digital Talent Agency"
616668,"Analyst","Business Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","Sdema Group"
617328,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Orna Shkalim אורנה שקלים"
618918,"Staff Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tenable"
750532,"Data Analyst","Data Analyst","Petah Tikva, Israel","via Align Technology Careers","Full-time","","","","Align"
753438,"Data Flow Compiler Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Hailo AI","Full-time","",1,"","Hailo"
791920,"IT HR analyst","Business Analyst","Ra'anana, Israel","via LinkedIn","Part-time","",1,"","MatchPointIT"
871991,"Data System Analyst","Data Analyst","Petah Tikva, Israel","via LinkedIn","Full-time","",1,"","Proceed"
873100,"Staff Data Engineer","Data Engineer","Herzliya, Israel","via Comeet","Full-time","","","","Papaya Global"
875277,"מדען נתונים Data Scientist","Data Scientist","Gedera, Israel","via Mploy דרושים","Full-time","","","","Mploy דרושים"
981017,"C/C++ SW Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Appdome","Full-time","",1,"","Appdome"
984234,"Sales Ops Data Analyst","Data Analyst","Netanya, Israel","via LinkedIn","Full-time","","","","Bright Data"
